Metal1,Metal2,Metal1_Composition,Metal2_Composition,Site,adsorption_energy
Ag,Nb,0.75,0.25,top,-0.2166703719621807
Rh,Fe,0.75,0.25,hollow,-0.323354779257869
Ni,Rh,0.75,0.25,hollow,-0.323434508557483
Cu,Fe,0.5,0.5,hollow,-0.2165096886519393
Pd,Mn,0.75,0.25,hollow,-0.3235214490550504
Pt,Os,0.75,0.25,bridge,-0.2164556741617787
Au,Ta,0.75,0.25,hollow,-0.2161564849584181
Ir,Pd,0.75,0.25,bridge,-0.2161110419574186
Ni,Rh,0.75,0.25,bridge,-0.2156928028552727
Rh,Ru,0.75,0.25,hollow,-0.3246466397567644
Co,Pd,0.75,0.25,hollow,-0.2152016374520542
Ir,W,0.5,0.5,bridge,-0.2152001408603325
Zn,Ti,0.75,0.25,hollow,-0.3248911339532867
Pd,Ru,0.5,0.5,hollow,-0.3251428393586764
Os,Rh,0.5,0.5,hollow,-0.325144744157086
Cd,Cr,0.75,0.25,top,-0.2148321068588927
Rh,Cr,0.75,0.25,hollow,-0.3253194412600066
Ru,Ir,0.75,0.25,hollow,-0.3259121050568581
Cr,Ir,0.5,0.5,hollow,-0.3260548288589859
Re,Ru,0.5,0.5,bridge,-0.3260651691589089
Ir,Re,0.75,0.25,top,-0.2139084164582243
Mn,Ru,0.5,0.5,hollow,-0.2137226987606197
Pd,Nb,0.75,0.25,hollow,-0.2133571137555634
Ir,Co,0.75,0.25,top,-0.2132946637566135
Au,Tc,0.75,0.25,hollow,-0.2132515336588483
Os,La,0.75,0.25,bridge,-0.2130180599587845
Cu,Ti,0.75,0.25,hollow,-0.3270285881580719
Co,Rh,0.5,0.5,hollow,-0.3271718561581735
Rh,Re,0.75,0.25,bridge,-0.2128199610587842
Pd,Ag,0.75,0.25,hollow,-0.2126173722635655
Co,Cu,0.5,0.5,hollow,-0.3274339017579848
Cu,Ru,0.75,0.25,hollow,-0.3275162162599088
Pd,W,0.75,0.25,top,-0.3275796187581079
Cu,Rh,0.75,0.25,hollow,-0.3278170380644667
Cd,Ti,0.75,0.25,hollow,-0.2121772282580138
Co,Os,0.5,0.5,hollow,-0.3278443854569275
Ni,Pd,0.5,0.5,hollow,-0.2119279718599216
Fe,Tc,0.5,0.5,bridge,-0.3283551431586318
Ag,Nb,0.75,0.25,bridge,-0.3284271173606328
Nb,Pt,0.5,0.5,hollow,-0.2114989844585295
Ir,Mo,0.75,0.25,hollow,-0.3286034469556114
Ir,Zn,0.75,0.25,top,-0.2113924518625651
Cr,Cu,0.5,0.5,hollow,-0.3289825016608745
Co,La,0.75,0.25,bridge,-0.3290686256577544
Rh,Cr,0.75,0.25,hollow,-0.3292293088588565
Zn,Cr,0.75,0.25,bridge,-0.3293505355604509
Co,Ru,0.5,0.5,hollow,-0.3293540730582833
Cu,Mo,0.75,0.25,hollow,-0.3294816944607817
Co,Cu,0.75,0.25,hollow,-0.2103352896583317
Ir,Co,0.75,0.25,hollow,-0.2103246772594218
Ru,Re,0.75,0.25,bridge,-0.3298011561591636
Pd,Rh,0.75,0.25,hollow,-0.210139503759791
Pt,V,0.75,0.25,hollow,-0.2101000472566454
Ir,Ta,0.75,0.25,hollow,-0.3300641541563607
Co,Ir,0.5,0.5,bridge,-0.2098476616583582
Co,Cu,0.75,0.25,hollow,-0.3304625287555325
Fe,Y,0.5,0.5,bridge,-0.2092755422554262
Cu,Ru,0.5,0.5,hollow,-0.2091862889564879
La,Mn,0.5,0.5,bridge,-0.2091804384571958
Pt,Cu,0.75,0.25,hollow,-0.2091028860586163
Fe,Os,0.5,0.5,bridge,-0.2089341754608256
Rh,Pt,0.75,0.25,hollow,-0.2086983888575275
Ru,Zn,0.75,0.25,hollow,-0.3313749265643935
Os,Y,0.75,0.25,hollow,-0.2085793390569676
Os,Mn,0.75,0.25,bridge,-0.2084977048570806
Fe,Ru,0.5,0.5,hollow,-0.3315928896617777
Os,Zn,0.5,0.5,bridge,-0.3316010530533901
Os,Zn,0.5,0.5,bridge,-0.3316856804585484
Ir,Pd,0.5,0.5,hollow,-0.3317294907564871
Ir,Rh,0.5,0.5,hollow,-0.208092663458018
Cd,Ti,0.75,0.25,bridge,-0.207445848859578
Zn,Cr,0.75,0.25,hollow,-0.3326964473589839
Tc,Y,0.5,0.5,bridge,-0.2068930495579195
Co,Ir,0.5,0.5,top,-0.2068454296595234
Co,Pd,0.75,0.25,hollow,-0.2068303273544813
Pt,Ag,0.75,0.25,bridge,-0.2066205275613981
Ir,Rh,0.75,0.25,hollow,-0.2064767153560467
Pt,Ta,0.5,0.5,hollow,-0.206388550460332
Mo,La,0.75,0.25,hollow,-0.3336791864594204
Co,Zr,0.5,0.5,top,-0.2059556173580574
Ru,Cu,0.75,0.25,hollow,-0.2059447327619352
Ir,Pt,0.75,0.25,hollow,-0.2057409196595188
Ir,Sc,0.75,0.25,hollow,-0.3343457292603204
Ni,Ir,0.75,0.25,hollow,-0.3343985194651111
Os,Mo,0.75,0.25,hollow,-0.3344940313608902
Cu,Os,0.5,0.5,bridge,-0.3346941711560873
Os,Ru,0.5,0.5,hollow,-0.3349426110571301
Ag,Zr,0.75,0.25,bridge,-0.2047526021551391
Tc,Cu,0.75,0.25,hollow,-0.3353309174626417
Ni,Os,0.5,0.5,hollow,-0.335342210258176
Os,Pd,0.75,0.25,bridge,-0.2044298751561371
Pd,Co,0.75,0.25,hollow,-0.2043123219545748
Ir,W,0.75,0.25,top,-0.2042804846596198
Cu,Nb,0.5,0.5,hollow,-0.2042539535604817
Pt,Pd,0.75,0.25,bridge,-0.2041838842623917
Fe,Os,0.5,0.5,bridge,-0.335867389861022
Ru,V,0.5,0.5,bridge,-0.3358694307598568
Fe,Hf,0.75,0.25,bridge,-0.3360805910624265
Pd,Cr,0.75,0.25,hollow,-0.2038300001613322
Rh,Os,0.75,0.25,hollow,-0.2037777542600167
Rh,W,0.75,0.25,hollow,-0.3363441333558228
Ag,Ru,0.75,0.25,hollow,-0.3363524328587743
Rh,Zn,0.75,0.25,bridge,-0.2034985654599665
Ir,Os,0.5,0.5,hollow,-0.2034812862575279
Ni,Tc,0.75,0.25,hollow,-0.3367529843589807
Ni,Re,0.75,0.25,hollow,-0.3369294502544733
Rh,Pt,0.75,0.25,hollow,-0.3370233295599689
Co,Os,0.75,0.25,bridge,-0.2029425008576879
Ir,Cd,0.75,0.25,hollow,-0.337074078654922
Co,Pd,0.75,0.25,hollow,-0.3373044231547908
Rh,Cu,0.75,0.25,hollow,-0.2025590924594951
Pd,Mo,0.75,0.25,hollow,-0.2024803155609049
Co,Os,0.5,0.5,hollow,-0.3375826594628677
Cr,Cu,0.5,0.5,hollow,-0.337701029063254
Ir,Mo,0.75,0.25,top,-0.2021671124557258
Ir,Pd,0.75,0.25,top,-0.3379501492590577
Cu,Ni,0.5,0.5,hollow,-0.3379883811566913
Ni,V,0.75,0.25,hollow,-0.338061579858703
Pd,Zn,0.75,0.25,hollow,-0.201806289557652
Ni,Ru,0.5,0.5,hollow,-0.3382966861599641
Ir,Ag,0.75,0.25,hollow,-0.3383711092528472
Zn,Ti,0.75,0.25,hollow,-0.3385362824546689
Pt,Cr,0.75,0.25,hollow,-0.2013498185615105
Ag,La,0.5,0.5,~,-0.2013011101580275
Ni,Pt,0.75,0.25,hollow,-0.3387032243544752
Co,Hf,0.75,0.25,bridge,-0.3388596897629838
Pt,Rh,0.5,0.5,hollow,-0.2011347125580584
Y,Re,0.75,0.25,top,-0.2010830109602182
Mn,Y,0.5,0.5,bridge,-0.3389645896595255
Ir,Re,0.75,0.25,hollow,-0.2009102186557072
Re,Rh,0.5,0.5,hollow,-0.3391262252580134
Co,Cd,0.75,0.25,hollow,-0.3392448668591612
Pd,Rh,0.5,0.5,hollow,-0.200692255558323
Ru,Pt,0.75,0.25,hollow,-0.3393088136571975
Pt,V,0.5,0.5,hollow,-0.2005790560569664
Ni,Pt,0.5,0.5,hollow,-0.2005281708543123
Pd,Zn,0.75,0.25,hollow,-0.2004556525634768
Co,Zr,0.75,0.25,bridge,-0.3396735822597918
Ag,Pt,0.5,0.5,bridge,-0.340017534158477
Rh,Ta,0.75,0.25,hollow,-0.3401720947576621
Tc,Ru,0.75,0.25,bridge,-0.3401818908596112
Ir,Pt,0.75,0.25,bridge,-0.1994069257588933
Rh,Pd,0.75,0.25,bridge,-0.1993178085603801
Ag,Pd,0.5,0.5,hollow,-0.1992359022615062
Cu,Pt,0.5,0.5,hollow,-0.1992323647636737
Hg,Hf,0.75,0.25,top,-0.1991157639594973
Os,Pd,0.5,0.5,hollow,-0.3409827219574879
Cu,Pt,0.5,0.5,hollow,-0.1989061002595633
Cu,Ta,0.75,0.25,hollow,-0.3411178264568377
Ir,Ag,0.75,0.25,top,-0.3411712967563005
Zn,Zr,0.75,0.25,hollow,-0.3414551115556321
Pt,Re,0.75,0.25,hollow,-0.1984805142555785
Fe,Ru,0.5,0.5,hollow,-0.3415334803566736
Tc,Re,0.75,0.25,bridge,-0.341547358158067
Cu,Re,0.75,0.25,top,-0.3416572921623526
La,Y,0.5,0.5,bridge,-0.3417181095582862
Zn,V,0.75,0.25,bridge,-0.3418564794546626
Ru,Hg,0.75,0.25,bridge,-0.1979986005562466
Ni,Re,0.5,0.5,hollow,-0.3424657423592805
Co,Rh,0.75,0.25,hollow,-0.1972821248554908
Pd,Hg,0.75,0.25,hollow,-0.1972668865591629
Co,Ni,0.75,0.25,hollow,-0.3427804419615938
Os,W,0.75,0.25,hollow,-0.3428004423576283
Os,Re,0.75,0.25,hollow,-0.3428090139595667
Re,Cu,0.75,0.25,bridge,-0.3428495589605234
Ni,Rh,0.75,0.25,bridge,-0.1967056516577656
Os,Rh,0.75,0.25,bridge,-0.1966931344604461
Re,Au,0.75,0.25,hollow,-0.3433516089562261
Co,Os,0.5,0.5,bridge,-0.3434046711617782
Pt,La,0.75,0.25,bridge,-0.1963508152575457
Pt,Cd,0.75,0.25,hollow,-0.3441199223588853
Au,Mo,0.5,0.5,top,-0.1958570646592932
Re,Zn,0.5,0.5,top,-0.1956902588562741
Co,Pt,0.75,0.25,hollow,-0.1955093031565127
Ag,Ru,0.5,0.5,bridge,-0.194623708658554
Cu,Ta,0.5,0.5,hollow,-0.1943530915513918
Ir,Ag,0.75,0.25,hollow,-0.345902403953886
Rh,Ni,0.75,0.25,hollow,-0.3460794140619043
Rh,Tc,0.5,0.5,hollow,-0.3463561538582951
Cu,Tc,0.75,0.25,hollow,-0.3463731609581089
Os,Re,0.5,0.5,hollow,-0.3463761542579675
Co,Ru,0.75,0.25,hollow,-0.3464645912599451
Ni,Os,0.5,0.5,bridge,-0.3464833671596068
Rh,Y,0.75,0.25,bridge,-0.3469361645574906
Ni,Os,0.5,0.5,hollow,-0.3470011997623885
Mn,W,0.75,0.25,bridge,-0.3470860992556197
Re,Rh,0.5,0.5,hollow,-0.3470901809587019
Hg,Nb,0.75,0.25,top,-0.1928276213611468
Zn,Zr,0.75,0.25,hollow,-0.3473870571606028
Cd,Hf,0.75,0.25,hollow,-0.3475146785594631
Co,Hf,0.5,0.5,top,-0.1924455734542505
Ir,V,0.75,0.25,hollow,-0.1923285645598014
Ir,Au,0.75,0.25,top,-0.3477080153597569
Ni,Zn,0.5,0.5,bridge,-0.3478827125718169
Au,Ta,0.75,0.25,top,-0.3479194479577643
Ni,Ru,0.75,0.25,hollow,-0.3479280194578393
Pd,Ir,0.75,0.25,bridge,-0.3479493803597222
Au,Mo,0.75,0.25,hollow,-0.1919620271573592
Pd,Rh,0.5,0.5,hollow,-0.3482116981603838
Mo,Os,0.5,0.5,bridge,-0.3484217699578664
Pt,Rh,0.75,0.25,bridge,-0.1913807919617909
Rh,V,0.75,0.25,hollow,-0.348674835960054
Rh,Mo,0.75,0.25,hollow,-0.34877102815787
Ir,Rh,0.75,0.25,hollow,-0.1911056849594103
Fe,Os,0.5,0.5,hollow,-0.3490655913546732
Rh,Sc,0.75,0.25,hollow,-0.3490802855585286
Pt,Rh,0.75,0.25,bridge,-0.1908722112629846
Co,Ti,0.5,0.5,top,-0.1906856772611433
Co,Ru,0.5,0.5,hollow,-0.3494318566581285
Ir,Pt,0.5,0.5,bridge,-0.1902977789568183
Pd,Co,0.75,0.25,hollow,-0.1902659416582253
Cu,Ni,0.75,0.25,hollow,-0.1902417235605469
Ir,W,0.5,0.5,hollow,-0.349869415657821
Pt,Ru,0.5,0.5,bridge,-0.1899738274578055
Pt,Ti,0.75,0.25,top,-0.1899301532566539
Ir,Rh,0.5,0.5,bridge,-0.1899078397572964
Os,Pt,0.75,0.25,hollow,-0.1898803563589979
La,Hf,0.75,0.25,top,-0.1898097427574328
Rh,Ru,0.75,0.25,hollow,-0.1896538215578118
Os,Re,0.5,0.5,bridge,-0.3507517448587975
Os,Rh,0.75,0.25,bridge,-0.1892466032577147
Pt,Rh,0.5,0.5,hollow,-0.18914741776004
Cr,Ir,0.5,0.5,hollow,-0.3509574628578491
Cr,Ru,0.5,0.5,bridge,-0.3510226340576707
Os,Cu,0.75,0.25,bridge,-0.1889381621576547
Cu,Ni,0.5,0.5,hollow,-0.1888913585562193
Fe,Y,0.75,0.25,bridge,-0.1884532552566895
Mn,Zn,0.5,0.5,hollow,-0.1883271305623282
Os,V,0.5,0.5,hollow,-0.3519463245565646
Ir,Nb,0.75,0.25,hollow,-0.3519584336563355
Ir,Re,0.5,0.5,hollow,-0.1879146059572747
Ir,Co,0.75,0.25,bridge,-0.1874865709605444
Ir,Os,0.5,0.5,bridge,-0.1874846661584968
Ru,Ir,0.75,0.25,bridge,-0.1870978562573952
Hf,Tc,0.5,0.5,top,-0.1870471070569408
Au,W,0.75,0.25,hollow,-0.3532013134599481
Rh,Tc,0.5,0.5,hollow,-0.3532062115582164
Co,Rh,0.5,0.5,bridge,-0.1867319992588534
Ag,Mo,0.75,0.25,hollow,-0.3539558851616391
Re,Y,0.75,0.25,bridge,-0.1859858630550377
Os,Ru,0.5,0.5,hollow,-0.3543226946594302
Cd,Fe,0.5,0.5,bridge,-0.354356572856858
Rh,Ag,0.75,0.25,hollow,-0.35460093116032
Ir,Hf,0.75,0.25,top,-0.3547195726559664
Co,Ru,0.75,0.25,hollow,-0.3549786250577824
Cu,Pt,0.5,0.5,top,-0.1848189028596323
Ni,Os,0.75,0.25,hollow,-0.3553534619631762
Os,Ru,0.75,0.25,bridge,-0.1845288294598219
Co,Y,0.5,0.5,bridge,-0.3555578193581539
Pd,Au,0.75,0.25,hollow,-0.1844386238580853
Pt,Ru,0.75,0.25,hollow,-0.1841673263542986
Pd,Ti,0.5,0.5,hollow,-0.1839188863586685
Pt,Ti,0.75,0.25,hollow,-0.1837873193571511
Au,Pt,0.5,0.5,top,-0.1837629651590475
Ir,Pt,0.75,0.25,top,-0.3562847715574833
Fe,Os,0.5,0.5,hollow,-0.3563698070565522
Zn,Ru,0.75,0.25,top,-0.3565236874628397
Au,Pt,0.5,0.5,top,-0.1834339794577033
Ir,Tc,0.75,0.25,top,-0.1833919378577491
Ni,Mn,0.75,0.25,hollow,-0.3566280431614075
Fe,Ru,0.5,0.5,hollow,-0.3568325366568103
Fe,La,0.75,0.25,bridge,-0.3568645100594665
Pt,Rh,0.5,0.5,bridge,-0.1831024087577759
Pd,Pt,0.75,0.25,hollow,-0.1830198222587284
Cu,Hf,0.5,0.5,~,-0.1826844419547058
Cu,Rh,0.5,0.5,hollow,-0.1822554544623642
Os,Rh,0.5,0.5,hollow,-0.1821735482580777
Co,Ru,0.5,0.5,hollow,-0.3578314665564619
Pt,Ni,0.75,0.25,hollow,-0.1821683780644605
Ru,Rh,0.75,0.25,hollow,-0.3581770511582078
Ag,Pd,0.5,0.5,bridge,-0.1816676885564163
Ir,Ti,0.5,0.5,hollow,-0.1814671407582579
Tc,Os,0.75,0.25,bridge,-0.3585886233585995
Cr,Ir,0.5,0.5,bridge,-0.3590313525591853
Rh,Ni,0.75,0.25,bridge,-0.1805065788566651
Cu,Pt,0.5,0.5,bridge,-0.1804495709575064
Os,Mn,0.75,0.25,hollow,-0.3595893219525976
Hg,Cr,0.75,0.25,top,-0.1804063048575415
Cu,Pt,0.5,0.5,bridge,-0.1799819432626179
Ir,Ru,0.5,0.5,hollow,-0.1797914636581197
Os,Mn,0.75,0.25,hollow,-0.3602912396517865
Os,Sc,0.75,0.25,hollow,-0.3603769554565303
Co,Pd,0.5,0.5,hollow,-0.1795759494625315
Pt,Hg,0.75,0.25,top,-0.1792556715581383
Cd,Nb,0.75,0.25,hollow,-0.3608507056587484
Cu,V,0.5,0.5,hollow,-0.3609183259604549
Ir,Ta,0.75,0.25,hollow,-0.3609270335573171
Co,Y,0.5,0.5,top,-0.3612215968596217
Ru,Pt,0.75,0.25,hollow,-0.178751308557338
Os,Hf,0.75,0.25,top,-0.1787281787573817
Cr,Os,0.5,0.5,bridge,-0.3612856796562198
Ir,Ti,0.75,0.25,hollow,-0.3612983329576025
Rh,Ti,0.75,0.25,hollow,-0.3614319408579547
Pt,Re,0.75,0.25,top,-0.3615346638534618
Ir,Pd,0.5,0.5,top,-0.3615801067562358
Ir,Ta,0.5,0.5,hollow,-0.3617395655591906
Re,Zr,0.75,0.25,hollow,-0.361786369156988
Pd,W,0.75,0.25,hollow,-0.3618263698581074
Cd,Hf,0.75,0.25,hollow,-0.3618674590606758
Cr,Re,0.5,0.5,bridge,-0.3621407973577959
Pt,Rh,0.75,0.25,hollow,-0.1776281585616459
Co,Pt,0.75,0.25,hollow,-0.1776042125556785
Ag,Zr,0.75,0.25,hollow,-0.1774533254565256
Au,Ta,0.75,0.25,hollow,-0.1774244814577912
Rh,Nb,0.75,0.25,hollow,-0.3627116922607172
Tc,W,0.5,0.5,top,-0.1769813440577934
Ru,Os,0.75,0.25,hollow,-0.3631057130578199
Os,Zn,0.5,0.5,top,-0.1767378020585681
Ag,Ta,0.5,0.5,hollow,-0.1765641935553219
Cu,Sc,0.5,0.5,bridge,-0.1765346691599632
Ir,Zr,0.75,0.25,top,-0.3634895295571994
Ir,Cu,0.75,0.25,bridge,-0.1764771170555548
Rh,Hg,0.75,0.25,hollow,-0.3636023207572805
Ni,Re,0.5,0.5,hollow,-0.3636280355558199
Cd,Rh,0.5,0.5,top,-0.176332080459332
Os,Pd,0.75,0.25,hollow,-0.1762988825566651
Cu,W,0.75,0.25,top,-0.3637979706608973
Fe,Ti,0.75,0.25,bridge,-0.3640353899599802
Au,Ni,0.5,0.5,bridge,-0.1759625497570311
Rh,Re,0.75,0.25,hollow,-0.3642356657573771
Ir,W,0.5,0.5,hollow,-0.3643509059574796
Ir,Mo,0.5,0.5,hollow,-0.3645412496580036
Fe,Ru,0.5,0.5,bridge,-0.1754565541623094
Zn,V,0.75,0.25,hollow,-0.3648128192571391
Ru,Hg,0.75,0.25,hollow,-0.3651373149577637
Nb,Os,0.75,0.25,top,-0.1746871522582012
Ru,Y,0.75,0.25,hollow,-0.3653702443579902
La,Ti,0.75,0.25,top,-0.1745804836600371
Ag,Tc,0.75,0.25,hollow,-0.3654318781545669
Ni,Pt,0.5,0.5,hollow,-0.1744721822533108
Pt,Ir,0.75,0.25,bridge,-0.1744203446569088
Pd,V,0.75,0.25,hollow,-0.1743070091606284
Cu,Y,0.75,0.25,bridge,-0.1741815647537521
Co,Ag,0.75,0.25,hollow,-0.3658450830543813
Cu,Ta,0.75,0.25,bridge,-0.3658800496623087
Os,Pd,0.5,0.5,hollow,-0.365895288056862
Au,Ni,0.5,0.5,bridge,-0.1740584331627985
Ir,Rh,0.75,0.25,bridge,-0.1740272761589665
Fe,Ru,0.5,0.5,bridge,-0.1740025138560383
Cu,Pd,0.5,0.5,bridge,-0.1739562544598527
Fe,Sc,0.75,0.25,bridge,-0.3660660395534876
La,Ir,0.75,0.25,top,-0.173561145157663
Os,Ni,0.75,0.25,bridge,-0.1735448183598862
Ir,Pt,0.75,0.25,bridge,-0.1732314793580087
Zn,Cr,0.75,0.25,hollow,-0.3669187081604548
Ta,Os,0.75,0.25,top,-0.1730060329600462
Pt,Re,0.5,0.5,top,-0.1728829015619055
Ir,Ni,0.5,0.5,bridge,-0.1728585472583006
Pt,Os,0.75,0.25,hollow,-0.1726732377637461
Cd,Hf,0.75,0.25,bridge,-0.3676385853604813
Ir,Zr,0.75,0.25,hollow,-0.3679489311570876
Mn,Ti,0.5,0.5,top,-0.1720264231580301
Au,Ru,0.75,0.25,hollow,-0.1720043818595229
Ir,Rh,0.75,0.25,hollow,-0.1716983898577098
Ir,Cr,0.75,0.25,top,-0.171677165056252
Co,Cu,0.5,0.5,hollow,-0.1716332185523867
Rh,Pt,0.75,0.25,bridge,-0.1716143067596647
Os,Ru,0.5,0.5,hollow,-0.3685326153599533
La,Ag,0.75,0.25,bridge,-0.3686964278594757
Cu,Mo,0.5,0.5,hollow,-0.3687927561540789
Y,Hf,0.75,0.25,top,-0.170457822859106
Rh,Hf,0.75,0.25,hollow,-0.3696788949591507
Pt,V,0.75,0.25,bridge,-0.1702774114591818
Ni,Nb,0.75,0.25,hollow,-0.369979988957283
Pt,Mn,0.75,0.25,hollow,-0.1699409427592115
Co,Pd,0.5,0.5,hollow,-0.1698436619617211
Pd,Cu,0.75,0.25,hollow,-0.169710462264419
Ni,Ag,0.75,0.25,hollow,-0.3702986341586154
Ru,Ta,0.5,0.5,hollow,-0.3704244868558533
Fe,La,0.75,0.25,bridge,-0.1695231118564777
Hg,Ru,0.75,0.25,top,-0.3705628567613246
Zn,Zr,0.75,0.25,bridge,-0.3706385043614943
Re,Pt,0.75,0.25,hollow,-0.3707557854567938
Ir,Y,0.75,0.25,hollow,-0.3709064004569598
Fe,Ir,0.5,0.5,hollow,-0.1688999712632437
Cu,Os,0.75,0.25,top,-0.3711447722589298
Ag,Nb,0.75,0.25,hollow,-0.3711555207619028
Ir,Ni,0.75,0.25,bridge,-0.1688407864630505
Os,Nb,0.75,0.25,top,-0.1687149337585367
Co,Ni,0.5,0.5,bridge,-0.1686933007649429
Co,Re,0.75,0.25,hollow,-0.3714170221564643
Hf,Ni,0.5,0.5,bridge,-0.168524454055813
Mn,Y,0.5,0.5,hollow,-0.3716366179569093
Cu,Fe,0.75,0.25,hollow,-0.1683190081593863
Pt,La,0.75,0.25,top,-0.3718385263591415
Ir,Fe,0.75,0.25,bridge,-0.1681361476612153
Os,Cu,0.75,0.25,bridge,-0.1678305638624522
Ir,Re,0.75,0.25,top,-0.1678195431549909
Ni,Cu,0.75,0.25,hollow,-0.372628881063946
Co,Ti,0.5,0.5,bridge,-0.3726533713624747
Co,Ru,0.75,0.25,hollow,-0.3727363660572962
Pd,La,0.75,0.25,bridge,-0.3728559600558299
Co,Os,0.5,0.5,hollow,-0.3730498411595988
Ir,Mo,0.5,0.5,hollow,-0.3730532426588695
Pd,Ru,0.75,0.25,hollow,-0.1666970736577866
Os,Cd,0.75,0.25,bridge,-0.1666831957581678
Ir,W,0.75,0.25,hollow,-0.1665961194584895
Rh,Tc,0.75,0.25,hollow,-0.3736218244584677
Os,Ir,0.75,0.25,hollow,-0.1661981528586409
Mn,Zn,0.5,0.5,bridge,-0.1661679482631086
Os,Tc,0.75,0.25,hollow,-0.3738569307560908
Ni,Au,0.75,0.25,hollow,-0.374049859455198
Mo,Pt,0.5,0.5,hollow,-0.16568481005649
La,Ru,0.75,0.25,top,-0.165583583758206
Ir,Os,0.75,0.25,hollow,-0.1652945988562066
Cu,Ir,0.75,0.25,top,-0.3749334131561852
Hg,Mo,0.75,0.25,top,-0.3751806285572172
Rh,Ru,0.5,0.5,hollow,-0.3754184560557121
Os,Re,0.75,0.25,hollow,-0.3754388646584345
Cu,Mn,0.75,0.25,hollow,-0.1645476464609316
Pt,Rh,0.5,0.5,bridge,-0.164151448657293
Os,Mo,0.75,0.25,hollow,-0.3761096251609785
Ni,Pd,0.75,0.25,hollow,-0.3762539815570278
Cr,Tc,0.5,0.5,bridge,-0.3763041865595085
Ru,Rh,0.75,0.25,bridge,-0.1635383761594937
Pt,Zn,0.5,0.5,bridge,-0.1634356531567107
Ru,Zr,0.5,0.5,bridge,-0.3766345328576506
Rh,Zr,0.5,0.5,bridge,-0.1632976914579273
Ag,V,0.5,0.5,hollow,-0.1632968751573287
Fe,La,0.5,0.5,bridge,-0.1631971453561789
Pt,Ir,0.75,0.25,hollow,-0.1631835397556358
Rh,Zr,0.75,0.25,hollow,-0.377142161159071
W,La,0.75,0.25,top,-0.3774174043564642
Zn,Zr,0.5,0.5,~,-0.1625329155640145
Pt,Rh,0.5,0.5,bridge,-0.1621443369576525
Ru,Pd,0.75,0.25,hollow,-0.3778892497566346
Zn,Sc,0.75,0.25,bridge,-0.1618719510579183
Os,Ag,0.75,0.25,hollow,-0.161634123453922
Cu,Ru,0.5,0.5,bridge,-0.1612835048572094
La,W,0.5,0.5,bridge,-0.1611146581589935
Tc,Sc,0.75,0.25,hollow,-0.3789858685586011
Co,Tc,0.75,0.25,hollow,-0.3795637022621747
Ir,Os,0.5,0.5,hollow,-0.1604218564561677
Pt,Ta,0.5,0.5,hollow,-0.3796686020604909
Pt,Tc,0.75,0.25,hollow,-0.1599445687597551
Ni,Ta,0.75,0.25,hollow,-0.3800740516589656
Ir,Re,0.75,0.25,bridge,-0.159922255354985
Fe,Os,0.5,0.5,hollow,-0.3801332364591587
Ir,Mo,0.75,0.25,hollow,-0.1598482403560126
Rh,Pd,0.75,0.25,hollow,-0.3802535108579548
Pd,Rh,0.75,0.25,hollow,-0.1596146306610251
Co,Re,0.75,0.25,top,-0.1594712267533111
Pd,Fe,0.75,0.25,bridge,-0.1593976198628013
Rh,Zr,0.5,0.5,bridge,-0.1593565306565949
Ni,Co,0.75,0.25,bridge,-0.1591467309544612
Ir,Tc,0.75,0.25,hollow,-0.1591144854600941
Os,Re,0.5,0.5,hollow,-0.3810259059564203
Pd,Cu,0.75,0.25,hollow,-0.1589060462638087
Co,La,0.75,0.25,top,-0.3811193770588659
Pd,Cr,0.75,0.25,bridge,-0.1588310788601745
Ni,V,0.75,0.25,hollow,-0.3814804720595646
Cu,Ir,0.5,0.5,bridge,-0.3816852377558177
Os,Ru,0.5,0.5,bridge,-0.1582652181595847
Os,Ag,0.75,0.25,hollow,-0.38174877635808
Cu,Pt,0.75,0.25,hollow,-0.158058683758071
Cu,Ir,0.75,0.25,hollow,-0.3819629299532323
Cu,V,0.75,0.25,hollow,-0.3820026585590028
Pd,Cu,0.75,0.25,hollow,-0.1579243955629579
Ag,Nb,0.5,0.5,hollow,-0.1578086111612435
Fe,Os,0.5,0.5,hollow,-0.3823339571599433
Co,Ni,0.5,0.5,bridge,-0.1572822069637993
Ni,Cu,0.75,0.25,hollow,-0.3829591386592881
Co,Cu,0.75,0.25,hollow,-0.3832111160581632
Pd,Co,0.75,0.25,hollow,-0.1567047813577744
Pt,V,0.75,0.25,top,-0.1565811056597965
Ir,V,0.5,0.5,hollow,-0.3835160196567528
Rh,Zn,0.75,0.25,hollow,-0.3835232306582554
Cu,Nb,0.75,0.25,hollow,-0.3839594291630135
Re,Tc,0.75,0.25,bridge,-0.3840207908569653
Zn,Hf,0.75,0.25,top,-0.1557231306569235
Y,V,0.75,0.25,top,-0.1557092528555301
Fe,Zn,0.5,0.5,hollow,-0.38484094195789
Cu,Ti,0.75,0.25,hollow,-0.1546629751528314
Ru,Au,0.75,0.25,hollow,-0.3855338798557284
Ir,Re,0.5,0.5,hollow,-0.3855499345581563
Pd,Y,0.75,0.25,hollow,-0.1544341273574616
Co,Os,0.75,0.25,hollow,-0.3855674858559439
Cr,Pt,0.5,0.5,hollow,-0.3856583719598063
Ir,Pd,0.5,0.5,hollow,-0.1542984786565
Zn,Sc,0.75,0.25,hollow,-0.154202966753445
Zn,V,0.75,0.25,hollow,-0.3861208294538016
