system_id,reference_energy,get_energy,adsorp_energy
random759643,-362.83243788,-362.56890463,0.2635332499999663
random661010,-202.67133717,-201.05357336,1.6177638099999854
random2435279,-122.33753867,-121.63149169,0.7060469799999964
random665361,-523.88303241,-524.30238111,-0.41934870000000046
random1705311,-263.58592987,-262.88630878,0.6996210899999937
random149316,-406.10941885,-406.10399565,0.0054231999999956315
random1329267,-354.26011523,-355.02434619,-0.7642309600000203
random626288,-694.1020758000001,-693.72357742,0.37849838000011005
random1474805,-267.95813051,-267.47305772,0.4850727900000038
random1131330,-273.70902564,-273.78498437,-0.07595873000002484
random2236971,-254.25933861,-254.92015949,-0.660820880000017
random1799142,-101.46284411,-100.71195815,0.7508859600000051
random2130252,-488.25576231,-487.35736495,0.8983973600000468
random1602761,-211.96054525,-212.21330608,-0.2527608299999997
random1310529,-193.38858541,-193.55963563,-0.17105022000001213
random167208,-403.24977123,-402.77317545,0.4765957800000251
random33328,-293.38869839999995,-293.40872138,-0.020022980000021562
random2132389,-203.32126197,-202.95744376,0.36381821000000514
random1342574,-324.07518283,-324.4567059,-0.38152306999995744
random645636,-341.24707384,-341.50505771,-0.2579838700000323
random2148480,-89.15222053000001,-88.6526035,0.49961703000001023
random279926,-133.89663409,-133.85897026,0.03766382999998541
random1949365,-125.84401247,-125.08693388,0.7570785899999919
random768480,-625.15172569,-624.88666214,0.26506355000003623
random1074519,-195.62675205,-195.75542312,-0.12867106999999578
random284246,-548.36080294,-548.79810672,-0.43730377999997927
random1121501,-241.4092493,-242.08923519,-0.6799858900000118
random2019440,-453.81090313,-453.43512766,0.37577547000000777
random1339626,-578.85458714,-579.10362539,-0.24903825000001234
random2287807,-431.61587212,-432.10060706,-0.48473494000000983
random1238745,-32.42934616,-32.0837427,0.34560345999999953
random1963131,-936.21843625,-936.06084842,0.1575878300000113
random1691736,-704.45491918,-704.88565388,-0.43073469999990266
random1114598,-577.4247351700001,-578.16732186,-0.7425866899999392
random1841743,-724.43244166,-725.47460006,-1.0421583999999484
random1900618,-863.8639371500001,-864.7909798,-0.9270426499998621
random280958,-274.54715007,-274.57717624,-0.030026169999985086
random204058,-196.613004,-196.62159393,-0.008589929999999413
random1548303,-264.62854943,-264.67653291,-0.04798347999997077
random26428,-407.63790725,-408.41052548,-0.7726182299999778
random1336113,-57.660845050000006,-57.39256804,0.2682770100000056
random1863059,-414.14184053,-414.95621385,-0.8143733199999588
random1963996,-537.5772848,-537.93291704,-0.3556322399999772
random925289,-484.57183474,-484.65092931,-0.0790945699999952
random2116865,-879.1878353000001,-879.30685727,-0.11902196999994885
random1373024,-737.70661995,-737.91221047,-0.205590519999987
random469916,-3.70529224,-1.87823156,1.82706068
random1389657,-121.46327462,-123.89331052,-2.430035899999993
random360223,-347.45673326,-348.16636099,-0.7096277299999656
random452932,-417.06232904,-417.66500385,-0.6026748099999963
random1885071,-247.8504542,-247.91356928,-0.06311507999998867
random2069219,-506.63331175,-507.03085384,-0.39754209000000174
random506043,-440.51312685,-441.36869602,-0.8555691700000239
random1738987,-164.27299409,-167.73984666,-3.4668525700000146
random1790569,-292.04286134999995,-292.248166,-0.20530465000007325
random1543600,-456.32692568,-455.85801652,0.4689091600000097
random2432759,-68.83938330000001,-68.81197087,0.027412430000012478
random1333061,-85.33064292,-86.840491,-1.5098480799999976
random67695,-376.57194536,-377.2181677,-0.6462223400000084
random2446953,-235.57887441,-235.04481422,0.534060189999991
random1823867,-515.70370303,-516.18020334,-0.4765003100000058
random1270693,-384.4396919,-384.37537349,0.0643184099999985
random927838,-129.34520745999998,-128.75880093,0.5864065299999766
random1571276,-142.44030079,-141.85017527,0.5901255200000151
random2169309,-146.02164344,-144.40790558,1.6137378599999863
random2127459,-293.59851637,-293.55760475,0.040911620000031235
random1416545,-1176.20622747,-1177.22139073,-1.0151632600000084
random962,-267.11738231,-267.03613977,0.08124254000000519
random2036985,-472.16230028,-473.42229735,-1.2599970699999972
random1935125,-545.16451126,-545.244618,-0.08010673999990559
random344888,-182.8618907,-182.9642547,-0.10236399999999435
random1334868,-276.48903378,-277.42837939,-0.9393456099999753
random920204,-346.42131134,-347.35648257,-0.9351712300000372
random1294131,-302.55668484999995,-302.36840114,0.1882837099999506
random651670,-286.23484051,-286.07051065,0.16432986000000938
random1660001,-155.50682378,-155.46059186,0.04623191999999676
random1380946,-94.75693797,-95.00020112,-0.2432631500000042
random247837,-88.44103868,-87.88950445,0.5515342300000015
random221108,-137.99147986,-137.46189829,0.5295815700000048
random581452,-532.48998644,-531.81998741,0.6699990300000991
random697370,-413.89510426,-414.24777551,-0.3526712500000144
random699467,-397.92983653,-397.79017311,0.13966341999997667
random1693227,-681.91623969,-682.37353028,-0.45729058999995686
random942125,-149.92964052,-148.69000269,1.2396378299999924
random2038556,-187.35038459,-187.48489388,-0.13450928999998268
random2037451,-409.03703006,-409.11216856,-0.07513849999998001
random922110,-494.51974668,-495.55184665,-1.0320999699999902
random1604573,-550.86602352,-551.54749149,-0.6814679699999715
random2113817,-344.06751211999995,-345.08476127,-1.0172491500000547
random2436035,-405.32093398,-407.06472967,-1.743795690000013
random1132873,-384.01792269,-384.39317328,-0.3752505900000074
random835390,-381.39295691,-381.6179318,-0.2249748899999986
random2030532,-985.29960328,-987.55478863,-2.2551853499999197
random1305989,-323.71134569,-322.97814657,0.7331991199999948
random1880013,-97.43221088,-97.91795961,-0.4857487299999974
random109900,-91.87083869,-91.59022799,0.2806106999999969
random1487470,-127.86047116,-128.50370337,-0.6432322100000079
random1466270,-552.1502846000001,-553.34447789,-1.1941932899999301
random1466102,-703.0221528000001,-702.90517466,0.1169781400001284
random2286620,-514.79302007,-515.47040652,-0.6773864499999718
random701854,-302.6487685,-303.56687047,-0.9181019700000093
random2073907,-1063.39115978,-1064.38255523,-0.9913954500000273
random771183,-591.8389346600001,-592.50400958,-0.6650749199999382
random2241467,-409.03703006,-408.78004156,0.25698850000003404
random345696,-200.25759736,-200.24325387,0.01434349000001589
random1001071,-154.42098022,-153.76100164,0.6599785800000006
random1725519,-175.68617251,-175.61045678,0.07571573000001308
random945428,-805.32019087,-806.1685638,-0.8483729299999823
random1014477,-133.3233777,-133.16479651,0.1585811900000067
random1418697,-399.26795383,-398.72749625,0.5404575800000089
random1213921,-517.37192009,-517.905081,-0.5331609099999923
random567270,-807.82570407,-808.11283488,-0.28713081000000784
random1349316,-235.48820885,-235.6131589,-0.12495004999999537
random1559996,-582.3391561000001,-583.31849107,-0.979334969999968
random1489934,-239.84417771,-238.73758095,1.1065967600000022
random2129414,-3.90927018,-2.0324973,1.8767728799999999
random2047725,-121.66395955,-122.17349191,-0.5095323599999944
random926082,-58.97179057,-58.76925565,0.20253492000000506
random1416765,-939.26913681,-940.03644455,-0.767307740000092
random2247761,-320.1679624,-320.4583052,-0.29034279999996215
random2000481,-224.30811142,-223.80564632,0.5024650999999949
random1491850,-233.63229107,-233.9839275,-0.351636429999985
random1428073,-641.17790026,-641.705354,-0.5274537400000554
random619194,-100.2153169,-99.8678954,0.34742150000001004
random1482994,-344.94029764,-347.52887666,-2.5885790199999974
random2473415,-259.74466579,-259.58821035,0.156455440000002
random1246911,-447.01001457,-446.42274661,0.5872679600000197
random1736597,-660.26382978,-661.14444573,-0.8806159499999922
random850097,-335.0069963,-335.41145701,-0.40446070999996664
random2211282,-344.47164311,-345.87411509,-1.402471979999973
random656207,-299.52827969,-299.27292354,0.2553561499999546
random1047446,-369.08755884,-369.30790776,-0.22034891999999218
random2167974,-755.216351,-755.90014428,-0.683793279999918
random2089060,-241.20043967,-243.15678691,-1.9563472399999853
random593468,-290.08472923,-290.61135702,-0.5266277900000205
random63492,-438.62322298,-439.49375032,-0.8705273400000237
random1227233,-527.00076117,-527.75051233,-0.7497511599999598
random890915,-698.96108098,-699.19597095,-0.2348899699999265
random1099629,-571.3444969000001,-571.77398781,-0.42949090999991313
random2114561,-8.665326780000001,-8.65561267,0.009714110000000886
random2270761,-152.29216926,-151.12716516,1.1650041000000044
random672450,-256.67620915,-256.38059837,0.29561078000000407
random902031,-105.78764178,-105.0483877,0.7392540799999949
random1102510,-273.25001803,-274.03512264,-0.785104610000019
random222466,-9.84586247,-9.17198562,0.673876850000001
random1516606,-1782.85796115,-1783.3671812,-0.5092200500000672
random1539095,-179.85202186,-178.29805762,1.553964239999999
random1707125,-502.66501458,-502.44447134,0.2205432399999836
random377880,-86.77711629000001,-86.5423138,0.23480249000000697
random2425830,-719.89945086,-720.07616989,-0.17671902999995837
random1417702,-286.11790417,-285.61345528,0.5044488899999919
random685281,-243.1911902,-243.48463522,-0.29344502000000716
random1962524,-1043.04802887,-1043.71302442,-0.6649955499999578
random1154641,-145.63119674,-145.36912124,0.2620755000000088
random362660,-491.65351258,-492.31910765,-0.6655950699999948
random1524542,-293.03663998,-292.61790388,0.41873610000004646
random1236058,-758.8225088,-758.39126351,0.43124528999999256
random1211010,-319.07846303,-319.09090348,-0.012440449999985503
random1229289,-510.82238048,-511.32161437,-0.4992338900000277
random2190304,-791.52110322,-791.5773193,-0.05621608000001288
random2274548,-209.94787469,-209.33057428,0.6173004099999844
random2368340,-51.24505742,-50.99256264,0.25249477999999925
random657936,-529.54575165,-529.98378148,-0.43802982999989126
random1435794,-328.22338218,-328.54954515,-0.3261629699999844
random1201587,-9.06642777,-8.77918503,0.28724273999999994
random1752805,-147.36079656,-147.43140736,-0.0706107999999972
random1933832,-101.28995846,-103.11442134,-1.8244628800000129
random1684262,-127.1204542,-127.07535397,0.04510023000000274
random353211,-556.2123205600001,-556.5017114,-0.28939083999989634
random642204,-137.01165348,-137.71234491,-0.7006914300000062
random1300482,-852.62006491,-853.19670603,-0.5766411199999766
random648535,-80.17296671,-81.51287872,-1.3399120100000061
random470404,-242.14230311,-243.23063313,-1.0883300200000008
random2497191,-8.69125135,-8.40209727,0.2891540799999994
random558789,-572.83678344,-571.61964645,1.2171369899999718
random1620350,-131.28498138999998,-131.94620689,-0.6612255000000289
random1971765,-87.97800262,-88.7967089,-0.8187062800000007
random540655,-328.38067247,-328.25666595,0.12400651999996626
random1441069,-107.98508796,-107.65767384,0.32741412000000025
random1663771,-99.41914465,-98.95898732,0.46015733000000125
random2249776,-439.43698461,-439.21773625,0.21924836000005143
random2480032,-80.92048105,-81.88750779,-0.9670267399999943
random576203,-37.95063007,-37.93645388,0.014176190000000588
random1820101,-288.34444798,-288.6445085,-0.3000605199999882
random1832942,-162.48078174,-161.69161008,0.7891716599999938
random2218816,-281.34717895999995,-280.65164138,0.6955375799999501
random531804,-1056.72654581,-1056.84554836,-0.1190025500000047
random2068395,-517.43452241,-517.47590611,-0.04138369999998304
random105836,-635.38573949,-635.77875382,-0.39301433000002817
random1609799,-426.56355518,-427.38617313,-0.8226179499999944
random2391772,-465.2408251,-465.68865972,-0.44783461999998053
random541888,-117.59723792,-118.07148385,-0.47424593000000925
random364491,-138.51666651,-138.10039124,0.41627526999999986
random628140,-739.53437091,-739.85902946,-0.324658549999981
random2247363,-256.12269709,-256.40093515,-0.27823806000003515
random443113,-378.48767695,-378.2271801,0.26049684999998135
random673436,-626.07956082,-625.84835835,0.23120246999997107
random773645,-525.8227518,-526.41687577,-0.5941239700000551
random2470903,-349.48348131999995,-350.38416339,-0.900682070000073
random1354176,-90.86377346,-91.13080602,-0.26703255999998987
random757991,-156.4889202,-156.22252466,0.26639553999999066
random2198945,-367.19735266,-367.45610174,-0.2587490800000296
random826331,-10.54250901,-10.10611675,0.43639225999999987
random150498,-138.73867281,-138.16540582,0.5732669900000076
random1005346,-358.95621414,-358.8847502,0.071463940000001
random1981352,-302.94399541,-302.65701592,0.28697949000002154
random755573,-797.40976687,-797.63471963,-0.224952759999951
random827140,-430.41733724,-431.16499862,-0.7476613800000109
random1816488,-623.1367646,-623.1882751,-0.051510500000063075
random202441,-45.44861137,-44.86098358,0.5876277899999991
random475901,-263.51332416,-263.3699555,0.14336866000002146
random1490385,-1318.5068111,-1319.59959217,-1.092781070000001
random2303673,-101.97796496,-101.36483631,0.6131286499999931
random1546872,-186.47276633,-186.16706069,0.30570564000001355
random1521504,-303.5152603,-302.99695424,0.5183060600000431
random1259906,-447.37633761,-447.81173047,-0.435392859999979
random789297,-400.41984229,-400.27666015,0.14318214000002172
random1505141,-354.40530457,-352.8962033,1.5091012699999737
random1296524,-260.66860011,-260.64179423,0.026805879999983517
random1976549,-76.57253063,-75.87598046,0.696550170000009
random996844,-422.65562762,-422.57852246,0.07710516000003054
random1681787,-188.90074002,-189.10814827,-0.20740824999998608
random693747,-786.98567037,-787.8256281,-0.8399577300000374
random832376,-83.33421882,-83.45973222,-0.12551340000000266
random1979337,-133.2666356,-133.00037334,0.26626225999999065
random1199985,-265.68926775,-265.92608003,-0.236812279999981
random2058712,-479.33246942,-478.21592979,1.116539629999977
random2423294,-114.93855901,-117.53510542,-2.5965464099999878
random1403706,-377.41615931,-377.08101371,0.3351456000000326
random2127219,-110.87939972,-110.96645211,-0.08705239000001086
random1175209,-106.87320235,-106.4044638,0.46873854999999764
random1352381,-71.24667724,-71.11771152,0.1289657199999965
random2088524,-513.31950381,-513.63148673,-0.3119829199999913
random1167164,-613.71918029,-614.46017725,-0.7409969599999613
random1715256,-379.65438046,-380.01718168,-0.3628012199999944
random1340379,-209.53972551,-209.34665721,0.1930683000000215
random354650,-145.94964662,-146.265531,-0.31588437999999996
random1634095,-150.54215812,-150.01219784,0.5299602800000116
